,Address,Afghan Restaurant,African Restaurant,American Restaurant,Arepa Restaurant,Argentinian Restaurant,Asian Restaurant,Australian Restaurant,BBQ Joint,Bagel Shop,Bakery,Bavarian Restaurant,Belgian Restaurant,Bistro,Brazilian Restaurant,Breakfast Spot,Buffet,Burger Joint,Burmese Restaurant,Burrito Place,Café,Cajun / Creole Restaurant,Caribbean Restaurant,Chinese Restaurant,Churrascaria,Colombian Restaurant,Comfort Food Restaurant,Creperie,Cuban Restaurant,Czech Restaurant,Deli / Bodega,Dim Sum Restaurant,Diner,Donburi Restaurant,Donut Shop,Dumpling Restaurant,Eastern European Restaurant,Empanada Restaurant,English Restaurant,Ethiopian Restaurant,Falafel Restaurant,Fast Food Restaurant,Filipino Restaurant,Fish & Chips Shop,Fondue Restaurant,Food,Food Court,Food Stand,Food Truck,French Restaurant,Fried Chicken Joint,Gastropub,German Restaurant,Gluten-free Restaurant,Greek Restaurant,Grilled Meat Restaurant,Halal Restaurant,Hawaiian Restaurant,Himalayan Restaurant,Hot Dog Joint,Hotpot Restaurant,Hunan Restaurant,Indian Restaurant,Indonesian Restaurant,Irish Pub,Israeli Restaurant,Italian Restaurant,Japanese Restaurant,Jewish Restaurant,Korean Restaurant,Latin American Restaurant,Lebanese Restaurant,Mac & Cheese Joint,Malay Restaurant,Mediterranean Restaurant,Mexican Restaurant,Meze Restaurant,Middle Eastern Restaurant,Modern European Restaurant,Molecular Gastronomy Restaurant,Mongolian Restaurant,Moroccan Restaurant,New American Restaurant,Noodle House,North Indian Restaurant,Pelmeni House,Persian Restaurant,Peruvian Restaurant,Pizza Place,Poke Place,Polish Restaurant,Portuguese Restaurant,Poutine Place,Ramen Restaurant,Romanian Restaurant,Russian Restaurant,Salad Place,Salvadoran Restaurant,Sandwich Place,Scandinavian Restaurant,Seafood Restaurant,Shabu-Shabu Restaurant,Shanghai Restaurant,Snack Place,Soup Place,South American Restaurant,South Indian Restaurant,Southern / Soul Food Restaurant,Souvlaki Shop,Spanish Restaurant,Steakhouse,Sushi Restaurant,Swiss Restaurant,Szechuan Restaurant,Taco Place,Taiwanese Restaurant,Tapas Restaurant,Tex-Mex Restaurant,Thai Restaurant,Theme Restaurant,Tibetan Restaurant,Trattoria/Osteria,Truck Stop,Turkish Restaurant,Udon Restaurant,Vegetarian / Vegan Restaurant,Venezuelan Restaurant,Vietnamese Restaurant,Wings Joint
249,"Sandy Springs, Georgia",0.0,0.010309278350515464,0.09278350515463918,0.0,0.0,0.010309278350515464,0.0,0.041237113402061855,0.010309278350515464,0.020618556701030927,0.0,0.0,0.0,0.020618556701030927,0.010309278350515464,0.0,0.041237113402061855,0.0,0.010309278350515464,0.041237113402061855,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.020618556701030927,0.0,0.010309278350515464,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.0,0.0,0.020618556701030927,0.0,0.0,0.0,0.05154639175257732,0.030927835051546393,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10309278350515463,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.061855670103092786,0.0,0.041237113402061855,0.0,0.0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.010309278350515464,0.0,0.0,0.041237113402061855,0.030927835051546393,0.0,0.0,0.030927835051546393,0.0,0.020618556701030927,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0.0
250,"Santa Ana, California",0.0,0.0,0.10526315789473684,0.0,0.0,0.010526315789473684,0.0,0.010526315789473684,0.010526315789473684,0.07368421052631578,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.05263157894736842,0.0,0.0,0.021052631578947368,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.021052631578947368,0.0,0.042105263157894736,0.010526315789473684,0.0,0.0,0.0,0.031578947368421054,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.031578947368421054,0.0,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.021052631578947368,0.0,0.0,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,0.0,0.0
251,"Santa Clara, California",0.0,0.0,0.061855670103092786,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.0,0.0,0.0,0.010309278350515464,0.020618556701030927,0.0,0.020618556701030927,0.0,0.0,0.030927835051546393,0.020618556701030927,0.010309278350515464,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.010309278350515464,0.020618556701030927,0.020618556701030927,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.0,0.010309278350515464,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.020618556701030927,0.020618556701030927,0.030927835051546393,0.0,0.041237113402061855,0.0,0.0,0.0,0.0,0.020618556701030927,0.061855670103092786,0.0,0.030927835051546393,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15463917525773196,0.0,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.020618556701030927,0.0
252,"Santa Clarita, California",0.0,0.0,0.08163265306122448,0.0,0.0,0.01020408163265306,0.0,0.030612244897959183,0.0,0.061224489795918366,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.04081632653061224,0.0,0.0,0.04081632653061224,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.05102040816326531,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.04081632653061224,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.05102040816326531,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.09183673469387756,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.01020408163265306,0.0
253,"Santa Maria, California",0.0,0.0,0.1134020618556701,0.0,0.0,0.020618556701030927,0.0,0.05154639175257732,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.05154639175257732,0.0,0.0,0.030927835051546393,0.0,0.0,0.020618556701030927,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.030927835051546393,0.0,0.0,0.0,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.010309278350515464,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.020618556701030927,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.10309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.061855670103092786,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0.061855670103092786,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,"Santa Rosa, California",0.0,0.0,0.1368421052631579,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,0.05263157894736842,0.0,0.0,0.010526315789473684,0.0,0.042105263157894736,0.0,0.042105263157894736,0.0,0.0,0.042105263157894736,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.010526315789473684,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.031578947368421054,0.021052631578947368,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.010526315789473684,0.07368421052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.010526315789473684,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.021052631578947368,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0
255,"Savannah, Georgia",0.0,0.01098901098901099,0.07692307692307693,0.0,0.0,0.04395604395604396,0.01098901098901099,0.03296703296703297,0.01098901098901099,0.02197802197802198,0.0,0.0,0.03296703296703297,0.0,0.06593406593406594,0.0,0.03296703296703297,0.0,0.0,0.054945054945054944,0.01098901098901099,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.01098901098901099,0.0,0.03296703296703297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.02197802197802198,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054945054945054944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.01098901098901099,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296703296703297,0.0,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.054945054945054944,0.0,0.0,0.02197802197802198,0.02197802197802198,0.0,0.0,0.01098901098901099,0.0,0.01098901098901099,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.01098901098901099,0.0
256,"Scottsdale, Arizona",0.0,0.0,0.11578947368421053,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.010526315789473684,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,0.08421052631578947,0.0,0.0,0.042105263157894736,0.0,0.010526315789473684,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.021052631578947368,0.021052631578947368,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.09473684210526316,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,0.0,0.0
257,"Seattle, Washington",0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0707070707070707,0.0,0.0,0.0,0.0,0.050505050505050504,0.0,0.010101010101010102,0.0,0.0,0.04040404040404041,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.030303030303030304,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.050505050505050504,0.010101010101010102,0.0,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.08080808080808081,0.04040404040404041,0.0,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.0,0.04040404040404041,0.020202020202020204,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.050505050505050504,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.06060606060606061,0.0
258,"Shreveport, Louisiana",0.0,0.0,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.07142857142857142,0.0,0.0,0.02040816326530612,0.05102040816326531,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.01020408163265306,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.02040816326530612,0.04081632653061224,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.08163265306122448,0.02040816326530612,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102040816326531,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.061224489795918366,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
259,"Simi Valley, California",0.0,0.0,0.08333333333333333,0.0,0.0,0.010416666666666666,0.010416666666666666,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.03125,0.0,0.0625,0.0,0.0,0.052083333333333336,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,0.03125,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.052083333333333336,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.07291666666666667,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.052083333333333336,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.010416666666666666,0.0
260,"Sioux Falls, South Dakota",0.0,0.0,0.11235955056179775,0.0,0.0,0.02247191011235955,0.0,0.011235955056179775,0.02247191011235955,0.056179775280898875,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.056179775280898875,0.0,0.011235955056179775,0.033707865168539325,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.06741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.02247191011235955,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.10112359550561797,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10112359550561797,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.011235955056179775
261,"South Bend, Indiana",0.0,0.0,0.08247422680412371,0.0,0.0,0.010309278350515464,0.0,0.0,0.010309278350515464,0.05154639175257732,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.030927835051546393,0.0,0.0,0.020618556701030927,0.010309278350515464,0.0,0.05154639175257732,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.010309278350515464,0.041237113402061855,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.08247422680412371,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.1134020618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.061855670103092786,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.0,0.020618556701030927,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.010309278350515464
262,"Sparks, Nevada",0.0,0.0,0.10309278350515463,0.0,0.0,0.0,0.0,0.030927835051546393,0.0,0.030927835051546393,0.0,0.0,0.0,0.0,0.09278350515463918,0.0,0.041237113402061855,0.0,0.0,0.05154639175257732,0.0,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.020618556701030927,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.020618556701030927,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.061855670103092786,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.020618556701030927,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.07216494845360824,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0
263,"Spokane, Washington",0.0,0.0,0.10416666666666667,0.0,0.0,0.03125,0.0,0.0,0.010416666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.0625,0.0,0.041666666666666664,0.0,0.010416666666666666,0.020833333333333332,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.041666666666666664,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.010416666666666666,0.010416666666666666
264,"Springfield, Illinois",0.0,0.0,0.1875,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.041666666666666664,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.07291666666666667,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.020833333333333332
265,"Springfield, Massachusetts",0.0,0.0,0.11224489795918367,0.0,0.0,0.030612244897959183,0.0,0.02040816326530612,0.01020408163265306,0.09183673469387756,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.030612244897959183,0.0,0.01020408163265306,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.01020408163265306,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.061224489795918366,0.01020408163265306,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.11224489795918367,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.02040816326530612,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.02040816326530612
266,"Springfield, Missouri",0.0,0.0,0.09090909090909091,0.0,0.0,0.020202020202020204,0.0,0.04040404040404041,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.050505050505050504,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0707070707070707,0.050505050505050504,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.010101010101010102,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04040404040404041,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.020202020202020204
